#OTU_num	A4	A5	A6	A52	A53	A54	Taxonomy
ASV1592	0	3	0	0	0	0	k__Bacteria;p__Chloroflexi;c__OLB14;o__;f__;g__;s__
ASV1593	4	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae
ASV1594	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__BD1-7_clade;s__
ASV1595	0	0	0	3	0	0	k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter;s__
ASV1596	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
ASV1597	0	0	0	4	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides_sp_TLA-25
ASV1598	0	0	0	3	0	0	k__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__W5;s__
ASV1599	0	0	0	3	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
ASV1600	0	0	0	3	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_thermolactis
ASV1601	0	0	0	4	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV1602	0	0	1	2	0	0	k__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__;g__;s__
ASV1603	0	0	0	5	0	0	k__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus_sp_enrichment_culture_clone_AP20
ASV1604	0	0	0	3	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV1605	0	0	0	4	0	0	k__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__;f__;g__;s__
ASV1606	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax
ASV1607	0	0	0	3	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae
ASV1608	0	0	0	3	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__
ASV1609	0	0	0	3	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Pseudogracilibacillus;s__
ASV1610	0	0	0	4	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__ADurb.Bin120
ASV1611	0	0	0	3	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__;s__
ASV1612	0	3	0	0	0	0	k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulforhabdus;s__
ASV1613	0	0	0	3	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia
ASV1614	0	0	0	3	0	0	k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
ASV1615	0	0	0	3	0	0	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__;g__;s__
ASV1616	0	0	0	5	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__ADurb.Bin180;f__;g__;s__
ASV1617	0	4	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae
ASV1618	0	4	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group;s__
ASV1619	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV1620	0	0	0	4	0	0	k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales
ASV1621	0	2	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__;s__
ASV1622	0	1	1	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;s__
ASV1623	0	1	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea;s__
ASV1624	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Candidatus_Nitrotoga;s__
ASV1625	0	3	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora
ASV1626	0	5	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV1627	0	4	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae
ASV1628	0	3	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__Mobilicoccus
ASV1629	0	4	0	0	0	0	k__Bacteria
ASV1630	0	1	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__;g__;s__
ASV1631	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter;s__
ASV1632	0	0	0	3	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea;s__
ASV1633	0	0	0	4	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea
ASV1634	0	0	0	3	0	0	k__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__
ASV1635	0	0	0	3	0	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV1636	0	0	0	0	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__
ASV1637	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__bacterium_enrichment_culture_clone_DPF35
ASV1638	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__;s__
ASV1639	0	0	0	0	3	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae
ASV1640	0	0	0	0	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__DMER64;s__
ASV1641	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae
ASV1642	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Kytococcus
ASV1643	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__Thermomonas_brevis
ASV1644	0	0	0	0	2	0	k__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__unidentified_Hydrogenedensaceae;s__Candidatus_Hydrogenedentes_bacterium_ADurb.Bin101
ASV1645	0	0	0	0	3	0	k__Bacteria;p__Patescibacteria;c__WWE3;o__unidentified_WWE3;f__unidentified_WWE3;g__unidentified_WWE3;s__candidate_division_WWE3_bacterium_GW2011_GWD1_43_201
ASV1646	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__;g__;s__
ASV1647	0	0	0	0	3	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__;g__;s__
ASV1648	0	0	0	0	2	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV1649	0	0	0	0	0	3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus
ASV1650	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus
ASV1651	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis
ASV1652	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
ASV1653	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
ASV1654	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionicicella
ASV1655	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
ASV1656	0	0	0	0	0	2	k__Bacteria;p__Patescibacteria;c__CPR2;o__;f__;g__;s__
ASV1657	0	0	0	0	0	2	k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__
ASV1658	0	0	0	0	0	2	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__;s__
ASV1659	0	0	0	0	0	3	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__
ASV1660	0	0	0	0	0	3	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter;s__Sphingobacterium_sp
ASV1661	0	0	0	0	0	3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13
ASV1662	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
ASV1663	0	0	0	0	0	5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae
ASV1664	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Uruburuella
ASV1665	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__;s__
ASV1666	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas
ASV1667	0	0	0	0	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium
ASV1668	0	0	0	0	0	2	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales
ASV1669	0	0	0	3	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
ASV1670	0	0	0	2	0	0	k__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__unidentified_Dojkabacteria;f__unidentified_Dojkabacteria;g__unidentified_Dojkabacteria;s__candidate_division_WS6_bacterium_GW2011_GWE2_33_157
ASV1671	0	0	0	4	0	0	k__Bacteria;p__Acidobacteriota;c__d142;o__;f__;g__;s__
ASV1672	0	0	0	0	2	0	k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Arcobacter;s__
ASV1673	0	0	0	0	2	0	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV1674	0	0	0	0	2	0	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__bacterium_enrichment_culture_clone_BBMC-12
ASV1675	0	0	0	0	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium;s__
ASV1676	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__A0839
ASV1677	0	0	0	0	2	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__;s__
ASV1678	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Limnochordia;o__unidentified_Limnochordia;f__unidentified_Limnochordia;g__Hydrogenispora;s__
ASV1679	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__OM60(NOR5)_clade;s__
ASV1680	0	0	0	0	2	0	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter
ASV1681	0	0	0	0	3	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__;s__
ASV1682	0	0	0	0	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__;s__
ASV1683	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009;s__
ASV1684	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Antricoccus
ASV1685	0	0	0	0	2	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__;s__
ASV1686	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae;g__;s__
ASV1687	0	0	0	0	2	0	k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Lactivibrio;s__
ASV1688	0	0	0	0	2	0	k__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__;f__;g__;s__
ASV1689	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas
ASV1690	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus
ASV1691	0	0	0	0	3	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__;s__
ASV1692	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__;s__
ASV1693	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae
ASV1694	0	0	0	0	0	4	k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Thermoactinomyces
ASV1695	0	0	2	0	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__;s__
ASV1696	0	0	0	0	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus
ASV1697	0	0	0	0	0	3	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae
ASV1698	0	0	2	0	0	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__;g__;s__
ASV1699	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus
ASV1700	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Saccharofermentans
ASV1701	0	0	3	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Bogoriellaceae;g__Georgenia
ASV1702	0	0	2	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__;s__
ASV1703	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
ASV1704	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia
ASV1705	0	0	2	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV1706	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__Pelotomaculum;s__
ASV1707	0	0	0	2	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__unidentified_SBR1031;g__unidentified_SBR1031
ASV1708	0	0	2	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;s__
ASV1709	0	0	2	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae
ASV1710	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas
ASV1711	0	0	2	0	0	0	k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulforhabdus;s__
ASV1712	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Candidatus_Nitrotoga;s__
ASV1713	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__iron-reducing_bacterium_enrichment_culture_clone_HN70
ASV1714	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Ancylobacter
ASV1715	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas
ASV1716	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
ASV1717	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus
ASV1718	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus
ASV1719	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Fastidiosipila;s__Clostridiales_bacterium_CAT_12a
ASV1720	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
ASV1721	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae
ASV1722	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus
ASV1723	0	0	2	0	0	0	k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae
ASV1724	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae
ASV1725	0	0	2	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__;s__
ASV1726	0	0	2	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus_sp_Ellin170
ASV1727	0	0	2	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__;s__
ASV1728	0	0	0	0	0	2	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pseudopedobacter;s__Pseudopedobacter_beijingensis
ASV1729	0	0	0	0	0	3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella
ASV1730	0	0	0	0	0	5	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax
ASV1731	0	0	0	0	0	2	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae
ASV1732	0	0	0	0	0	2	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Paludisphaera;s__
ASV1733	0	0	0	0	0	3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Bhargavaea
ASV1734	0	0	0	0	0	5	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
ASV1735	0	0	0	0	0	4	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;s__
ASV1736	0	0	0	0	0	3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus
ASV1737	0	0	0	0	0	3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca_dankookensis
ASV1738	0	0	0	0	0	4	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_alimentarium
ASV1739	0	0	0	0	0	4	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae
ASV1740	0	0	0	0	0	4	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter
ASV1741	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__;g__;s__
ASV1742	0	0	2	0	0	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV1743	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__Pelotomaculum;s__Pelotomaculum_isophthalicicum
ASV1744	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia
ASV1745	0	0	2	0	0	0	k__Bacteria;p__Sva0485;c__;o__;f__;g__;s__
ASV1746	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__
ASV1747	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Thiovirga
ASV1748	0	0	2	0	0	0	k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Pacebacteria;f__;g__;s__
ASV1749	0	0	2	0	0	0	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__bacterium_enrichment_culture_clone_BBMC-5
ASV1750	0	0	2	0	0	0	k__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__;s__
ASV1751	0	0	2	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__
ASV1752	0	0	2	0	0	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__;f__;g__;s__
ASV1753	0	0	2	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus
ASV1754	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Labraceae;g__Labrys
ASV1755	0	0	0	4	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__;s__
ASV1756	0	0	2	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__
ASV1757	0	0	0	3	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__
ASV1758	0	4	0	0	0	0	k__Bacteria;p__Firmicutes;c__D8A-2;o__;f__;g__;s__
ASV1759	3	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
ASV1760	2	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas_caenicola
ASV1761	3	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV1762	3	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales
ASV1763	4	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__
ASV1764	2	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia
ASV1765	3	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis
ASV1766	3	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__BD1-7_clade;s__
ASV1767	3	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera
ASV1768	2	0	0	0	0	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV1769	3	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV1770	2	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV1771	2	0	0	0	0	0	k__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__unidentified_Dojkabacteria;f__unidentified_Dojkabacteria;g__unidentified_Dojkabacteria;s__candidate_division_WS6_bacterium_GW2011_GWE2_33_157
ASV1772	2	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__
